country	countryLabel	state	stateLabel
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q75445	Yozgat Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q79760	Bingöl Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q79840	Ardahan Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q79846	Aydın Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q80036	Amasya Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q80051	Ağrı Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q80088	Burdur Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q80370	Batman Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q80550	Van Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q81551	Konya Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q82089	Bolu Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q82096	Denizli Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q83069	Sakarya Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q83073	Aksaray Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q83077	Kars Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q83081	Diyarbakır Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q83102	Edirne Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q83239	Bitlis Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q83274	Hatay Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q83342	Bartın Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q83965	Kocaeli Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q93209	Hakkâri Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q123934	Muğla Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q125506	Iğdır Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q126874	Kütahya Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q128978	Kilis Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q129387	Tekirdağ Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q130553	Manisa Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q131293	Mardin Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q131384	Malatya Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q131387	Muş Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q131597	Kırklareli Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q132637	Mersin Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q134187	Kırşehir Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q134413	Sinop Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q155219	Niğde Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q219956	Zonguldak Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q268043	Isparta Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q272662	Çankırı Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q272947	Çorum Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q281206	Osmaniye Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q344490	İzmir Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q376797	Erzurum Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q388469	Şanlıurfa Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q388995	Trabzon Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q430693	Nevşehir Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q432391	Düzce Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q482779	Giresun Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q482788	Gümüşhane Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q482825	Siirt Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q482834	Kahramanmaraş Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q482975	Karaman Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q483040	Samsun Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q483053	Eskişehir Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q483063	Bayburt Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q483078	Uşak Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q483083	Yalova Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q483091	Elazığ Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q483100	Sivas Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q483154	Gaziantep Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q483168	Karabük Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q483173	Erzincan Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q483180	Ordu Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q483191	Kastamonu Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q483195	Tokat Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q483472	Kayseri Province
http://www.wikidata.org/entity/Q822	Lebanon	http://www.wikidata.org/entity/Q458417	Nabatieh Governorate
http://www.wikidata.org/entity/Q822	Lebanon	http://www.wikidata.org/entity/Q651688	Beirut Governorate
http://www.wikidata.org/entity/Q826	Maldives	http://www.wikidata.org/entity/Q353375	Addu Atoll
http://www.wikidata.org/entity/Q826	Maldives	http://www.wikidata.org/entity/Q775323	Alif Alif Atoll
http://www.wikidata.org/entity/Q826	Maldives	http://www.wikidata.org/entity/Q949513	Baa Atoll
http://www.wikidata.org/entity/Q826	Maldives	http://www.wikidata.org/entity/Q1116203	Gaafu Alif Atoll
http://www.wikidata.org/entity/Q826	Maldives	http://www.wikidata.org/entity/Q1390048	Lhaviyani Atoll
http://www.wikidata.org/entity/Q826	Maldives	http://www.wikidata.org/entity/Q1457965	Raa Atoll
http://www.wikidata.org/entity/Q826	Maldives	http://www.wikidata.org/entity/Q1468407	Kaafu Atoll
http://www.wikidata.org/entity/Q826	Maldives	http://www.wikidata.org/entity/Q1811116	Gnaviyani Atoll
http://www.wikidata.org/entity/Q826	Maldives	http://www.wikidata.org/entity/Q1996432	Laamu Atoll
http://www.wikidata.org/entity/Q826	Maldives	http://www.wikidata.org/entity/Q2190334	Shaviyani Atoll
http://www.wikidata.org/entity/Q826	Maldives	http://www.wikidata.org/entity/Q2210716	Meemu Atoll
http://www.wikidata.org/entity/Q826	Maldives	http://www.wikidata.org/entity/Q2290784	Dhaalu Atoll
http://www.wikidata.org/entity/Q826	Maldives	http://www.wikidata.org/entity/Q2316922	Alif Dhaal Atoll
http://www.wikidata.org/entity/Q826	Maldives	http://www.wikidata.org/entity/Q2360368	Haa Dhaalu Atoll
http://www.wikidata.org/entity/Q826	Maldives	http://www.wikidata.org/entity/Q2360912	Haa Alif Atoll
http://www.wikidata.org/entity/Q826	Maldives	http://www.wikidata.org/entity/Q2406322	Noonu Atoll
http://www.wikidata.org/entity/Q826	Maldives	http://www.wikidata.org/entity/Q2469227	Faafu Atoll
http://www.wikidata.org/entity/Q826	Maldives	http://www.wikidata.org/entity/Q2640183	Gaafu Dhaalu Atoll
http://www.wikidata.org/entity/Q826	Maldives	http://www.wikidata.org/entity/Q2709111	Vaavu Atoll
http://www.wikidata.org/entity/Q826	Maldives	http://www.wikidata.org/entity/Q2709118	Thaa Atoll
http://www.wikidata.org/entity/Q833	Malaysia	http://www.wikidata.org/entity/Q1865	Kuala Lumpur
http://www.wikidata.org/entity/Q833	Malaysia	http://www.wikidata.org/entity/Q170462	Sarawak
http://www.wikidata.org/entity/Q833	Malaysia	http://www.wikidata.org/entity/Q179029	Sabah
http://www.wikidata.org/entity/Q833	Malaysia	http://www.wikidata.org/entity/Q182378	Putrajaya
http://www.wikidata.org/entity/Q833	Malaysia	http://www.wikidata.org/entity/Q183032	Johor
http://www.wikidata.org/entity/Q833	Malaysia	http://www.wikidata.org/entity/Q185221	Malacca
http://www.wikidata.org/entity/Q833	Malaysia	http://www.wikidata.org/entity/Q185944	Kelantan
http://www.wikidata.org/entity/Q833	Malaysia	http://www.wikidata.org/entity/Q188096	Penang
http://www.wikidata.org/entity/Q833	Malaysia	http://www.wikidata.org/entity/Q188947	Kedah
http://www.wikidata.org/entity/Q833	Malaysia	http://www.wikidata.org/entity/Q188953	Perak
http://www.wikidata.org/entity/Q833	Malaysia	http://www.wikidata.org/entity/Q189701	Terengganu
http://www.wikidata.org/entity/Q833	Malaysia	http://www.wikidata.org/entity/Q189710	Selangor
http://www.wikidata.org/entity/Q833	Malaysia	http://www.wikidata.org/entity/Q191346	Pahang
http://www.wikidata.org/entity/Q833	Malaysia	http://www.wikidata.org/entity/Q213467	Perlis
http://www.wikidata.org/entity/Q833	Malaysia	http://www.wikidata.org/entity/Q213893	Negeri Sembilan
http://www.wikidata.org/entity/Q833	Malaysia	http://www.wikidata.org/entity/Q214504	Labuan
http://www.wikidata.org/entity/Q836	Myanmar	http://www.wikidata.org/entity/Q4796	Naypyidaw Union Territory
http://www.wikidata.org/entity/Q836	Myanmar	http://www.wikidata.org/entity/Q46910	Chin State
http://www.wikidata.org/entity/Q836	Myanmar	http://www.wikidata.org/entity/Q47047	Ayeyarwady Region
http://www.wikidata.org/entity/Q836	Myanmar	http://www.wikidata.org/entity/Q119494	Mandalay Region
http://www.wikidata.org/entity/Q836	Myanmar	http://www.wikidata.org/entity/Q140646	Kachin State
http://www.wikidata.org/entity/Q836	Myanmar	http://www.wikidata.org/entity/Q233838	Rakhine State
http://www.wikidata.org/entity/Q836	Myanmar	http://www.wikidata.org/entity/Q456847	Shan State
http://www.wikidata.org/entity/Q836	Myanmar	http://www.wikidata.org/entity/Q495342	Kayin State
http://www.wikidata.org/entity/Q836	Myanmar	http://www.wikidata.org/entity/Q652845	Kayah State
http://www.wikidata.org/entity/Q836	Myanmar	http://www.wikidata.org/entity/Q800124	Bago Region
http://www.wikidata.org/entity/Q836	Myanmar	http://www.wikidata.org/entity/Q818742	Mon State
http://www.wikidata.org/entity/Q836	Myanmar	http://www.wikidata.org/entity/Q833013	Magway Region
http://www.wikidata.org/entity/Q836	Myanmar	http://www.wikidata.org/entity/Q843954	Tanintharyi Region
http://www.wikidata.org/entity/Q836	Myanmar	http://www.wikidata.org/entity/Q847289	Sagaing Region
http://www.wikidata.org/entity/Q836	Myanmar	http://www.wikidata.org/entity/Q856781	Yangon Region
http://www.wikidata.org/entity/Q836	Myanmar	http://www.wikidata.org/entity/Q2613737	Pa Laung Self-Administered Zone
http://www.wikidata.org/entity/Q836	Myanmar	http://www.wikidata.org/entity/Q2614061	Pa-O Self-Administered Zone
http://www.wikidata.org/entity/Q836	Myanmar	http://www.wikidata.org/entity/Q2701988	Naga Self-Administered Zone
http://www.wikidata.org/entity/Q836	Myanmar	http://www.wikidata.org/entity/Q2701995	Danu Self-Administered Zone
http://www.wikidata.org/entity/Q836	Myanmar	http://www.wikidata.org/entity/Q3712127	Wa Self-Administered Division
http://www.wikidata.org/entity/Q836	Myanmar	http://www.wikidata.org/entity/Q4024716	Kokang Self-Administered Zone
http://www.wikidata.org/entity/Q837	Nepal	http://www.wikidata.org/entity/Q25104008	Koshi Province
http://www.wikidata.org/entity/Q837	Nepal	http://www.wikidata.org/entity/Q25104009	Madhesh Province
http://www.wikidata.org/entity/Q837	Nepal	http://www.wikidata.org/entity/Q25104014	Lumbini Province
http://www.wikidata.org/entity/Q837	Nepal	http://www.wikidata.org/entity/Q25104015	Bagmati Province
http://www.wikidata.org/entity/Q837	Nepal	http://www.wikidata.org/entity/Q25104016	Gandaki Province
http://www.wikidata.org/entity/Q837	Nepal	http://www.wikidata.org/entity/Q25104017	Karnali Province
http://www.wikidata.org/entity/Q837	Nepal	http://www.wikidata.org/entity/Q25104019	Sudurpashchim Province
http://www.wikidata.org/entity/Q842	Oman	http://www.wikidata.org/entity/Q372144	Musandam Governorate
http://www.wikidata.org/entity/Q842	Oman	http://www.wikidata.org/entity/Q544762	Muscat Governorate
http://www.wikidata.org/entity/Q842	Oman	http://www.wikidata.org/entity/Q792550	Ad Dakhiliyah Governorate
http://www.wikidata.org/entity/Q842	Oman	http://www.wikidata.org/entity/Q852039	Al Buraimi Governorate
http://www.wikidata.org/entity/Q842	Oman	http://www.wikidata.org/entity/Q958518	Al Wusta Governorate
http://www.wikidata.org/entity/Q842	Oman	http://www.wikidata.org/entity/Q1207752	Dhofar Governorate
http://www.wikidata.org/entity/Q842	Oman	http://www.wikidata.org/entity/Q1468596	Ad Dhahirah Governorate
http://www.wikidata.org/entity/Q842	Oman	http://www.wikidata.org/entity/Q4501876	Ash Sharqiyah North Governorate
http://www.wikidata.org/entity/Q842	Oman	http://www.wikidata.org/entity/Q4501894	Ash Sharqiyah South Governorate
http://www.wikidata.org/entity/Q842	Oman	http://www.wikidata.org/entity/Q4703564	Al Batinah North Governorate
http://www.wikidata.org/entity/Q842	Oman	http://www.wikidata.org/entity/Q4703565	Al Batinah South Governorate
http://www.wikidata.org/entity/Q843	Pakistan	http://www.wikidata.org/entity/Q4478	Punjab
http://www.wikidata.org/entity/Q843	Pakistan	http://www.wikidata.org/entity/Q37211	Sindh
http://www.wikidata.org/entity/Q843	Pakistan	http://www.wikidata.org/entity/Q163239	Balochistan
http://www.wikidata.org/entity/Q843	Pakistan	http://www.wikidata.org/entity/Q183314	Khyber Pakhtunkhwa
http://www.wikidata.org/entity/Q843	Pakistan	http://www.wikidata.org/entity/Q200130	Azad Kashmir
http://www.wikidata.org/entity/Q843	Pakistan	http://www.wikidata.org/entity/Q200697	Gilgit-Baltistan
http://www.wikidata.org/entity/Q843	Pakistan	http://www.wikidata.org/entity/Q848613	Islamabad Capital Territory
http://www.wikidata.org/entity/Q846	Qatar	http://www.wikidata.org/entity/Q310872	Ash Shamal
http://www.wikidata.org/entity/Q846	Qatar	http://www.wikidata.org/entity/Q310893	Al Wakrah
http://www.wikidata.org/entity/Q846	Qatar	http://www.wikidata.org/entity/Q311272	Al Rayyan Municipality
http://www.wikidata.org/entity/Q846	Qatar	http://www.wikidata.org/entity/Q594208	Ad Dawhah
http://www.wikidata.org/entity/Q846	Qatar	http://www.wikidata.org/entity/Q623609	Al Ghuwariyah
http://www.wikidata.org/entity/Q846	Qatar	http://www.wikidata.org/entity/Q990414	Umm Salal Municipality
http://www.wikidata.org/entity/Q846	Qatar	http://www.wikidata.org/entity/Q1069900	Mesaieed
http://www.wikidata.org/entity/Q846	Qatar	http://www.wikidata.org/entity/Q1070191	Jariyan al Batnah
http://www.wikidata.org/entity/Q846	Qatar	http://www.wikidata.org/entity/Q1147593	Al Jumaliyah
http://www.wikidata.org/entity/Q846	Qatar	http://www.wikidata.org/entity/Q1156471	Al Khor
http://www.wikidata.org/entity/Q851	Saudi Arabia	http://www.wikidata.org/entity/Q74063	list of provinces of Saudi Arabia
http://www.wikidata.org/entity/Q854	Sri Lanka	http://www.wikidata.org/entity/Q190716	Central Province
http://www.wikidata.org/entity/Q854	Sri Lanka	http://www.wikidata.org/entity/Q598745	Northern Province
http://www.wikidata.org/entity/Q854	Sri Lanka	http://www.wikidata.org/entity/Q853272	Sabaragamuwa Province
http://www.wikidata.org/entity/Q854	Sri Lanka	http://www.wikidata.org/entity/Q856686	Western Province
http://www.wikidata.org/entity/Q854	Sri Lanka	http://www.wikidata.org/entity/Q876293	Uva Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q483481	Rize Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q484392	Kırıkkale Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q534799	Istanbul Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q620742	Tunceli Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q647378	Şırnak Province
http://www.wikidata.org/entity/Q43	Turkey	http://www.wikidata.org/entity/Q2297724	Ankara Province
http://www.wikidata.org/entity/Q45	Portugal	http://www.wikidata.org/entity/Q25263	Azores
http://www.wikidata.org/entity/Q45	Portugal	http://www.wikidata.org/entity/Q26253	Madeira
http://www.wikidata.org/entity/Q45	Portugal	http://www.wikidata.org/entity/Q207199	Lisbon
http://www.wikidata.org/entity/Q45	Portugal	http://www.wikidata.org/entity/Q210527	Aveiro
http://www.wikidata.org/entity/Q45	Portugal	http://www.wikidata.org/entity/Q225189	Portalegre
http://www.wikidata.org/entity/Q45	Portugal	http://www.wikidata.org/entity/Q244510	Santarém
http://www.wikidata.org/entity/Q45	Portugal	http://www.wikidata.org/entity/Q244512	Leiria
http://www.wikidata.org/entity/Q45	Portugal	http://www.wikidata.org/entity/Q244517	Coimbra
http://www.wikidata.org/entity/Q45	Portugal	http://www.wikidata.org/entity/Q244521	Faro
http://www.wikidata.org/entity/Q45	Portugal	http://www.wikidata.org/entity/Q273525	Viseu
http://www.wikidata.org/entity/Q45	Portugal	http://www.wikidata.org/entity/Q273529	Castelo Branco
http://www.wikidata.org/entity/Q45	Portugal	http://www.wikidata.org/entity/Q273533	Guarda
http://www.wikidata.org/entity/Q45	Portugal	http://www.wikidata.org/entity/Q274109	Setúbal
http://www.wikidata.org/entity/Q45	Portugal	http://www.wikidata.org/entity/Q274118	Évora
http://www.wikidata.org/entity/Q45	Portugal	http://www.wikidata.org/entity/Q321455	Beja
http://www.wikidata.org/entity/Q45	Portugal	http://www.wikidata.org/entity/Q322792	Porto
http://www.wikidata.org/entity/Q45	Portugal	http://www.wikidata.org/entity/Q326203	Braga
http://www.wikidata.org/entity/Q45	Portugal	http://www.wikidata.org/entity/Q326214	Viana do Castelo
http://www.wikidata.org/entity/Q45	Portugal	http://www.wikidata.org/entity/Q373528	Bragança
http://www.wikidata.org/entity/Q45	Portugal	http://www.wikidata.org/entity/Q379372	Vila Real
http://www.wikidata.org/entity/Q55	Netherlands	http://www.wikidata.org/entity/Q694	South Holland
http://www.wikidata.org/entity/Q55	Netherlands	http://www.wikidata.org/entity/Q701	North Holland
http://www.wikidata.org/entity/Q55	Netherlands	http://www.wikidata.org/entity/Q705	Zeeland
http://www.wikidata.org/entity/Q55	Netherlands	http://www.wikidata.org/entity/Q707	Flevoland
http://www.wikidata.org/entity/Q55	Netherlands	http://www.wikidata.org/entity/Q752	Groningen
http://www.wikidata.org/entity/Q55	Netherlands	http://www.wikidata.org/entity/Q770	Friesland
http://www.wikidata.org/entity/Q55	Netherlands	http://www.wikidata.org/entity/Q772	Drenthe
http://www.wikidata.org/entity/Q55	Netherlands	http://www.wikidata.org/entity/Q773	Overijssel
http://www.wikidata.org/entity/Q55	Netherlands	http://www.wikidata.org/entity/Q775	Gelderland
http://www.wikidata.org/entity/Q55	Netherlands	http://www.wikidata.org/entity/Q776	Utrecht
http://www.wikidata.org/entity/Q55	Netherlands	http://www.wikidata.org/entity/Q1093	Limburg
http://www.wikidata.org/entity/Q55	Netherlands	http://www.wikidata.org/entity/Q1101	North Brabant
http://www.wikidata.org/entity/Q55	Netherlands	http://www.wikidata.org/entity/Q25396	Bonaire
http://www.wikidata.org/entity/Q55	Netherlands	http://www.wikidata.org/entity/Q25528	Saba
http://www.wikidata.org/entity/Q55	Netherlands	http://www.wikidata.org/entity/Q26180	Sint Eustatius
http://www.wikidata.org/entity/Q77	Uruguay	http://www.wikidata.org/entity/Q16575	Cerro Largo Department
http://www.wikidata.org/entity/Q77	Uruguay	http://www.wikidata.org/entity/Q16576	Paysandú Department
http://www.wikidata.org/entity/Q77	Uruguay	http://www.wikidata.org/entity/Q16577	Canelones Department
http://www.wikidata.org/entity/Q77	Uruguay	http://www.wikidata.org/entity/Q16578	Flores Department
http://www.wikidata.org/entity/Q77	Uruguay	http://www.wikidata.org/entity/Q16579	San José Department
http://www.wikidata.org/entity/Q77	Uruguay	http://www.wikidata.org/entity/Q16580	Colonia Department
http://www.wikidata.org/entity/Q77	Uruguay	http://www.wikidata.org/entity/Q16582	Rocha Department
http://www.wikidata.org/entity/Q77	Uruguay	http://www.wikidata.org/entity/Q16584	Soriano Department
http://www.wikidata.org/entity/Q77	Uruguay	http://www.wikidata.org/entity/Q16587	Tacuarembó Department
http://www.wikidata.org/entity/Q77	Uruguay	http://www.wikidata.org/entity/Q16591	Durazno Department
http://www.wikidata.org/entity/Q77	Uruguay	http://www.wikidata.org/entity/Q16593	Florida Department
http://www.wikidata.org/entity/Q77	Uruguay	http://www.wikidata.org/entity/Q16594	Montevideo Department
http://www.wikidata.org/entity/Q77	Uruguay	http://www.wikidata.org/entity/Q16595	Salto Department
http://www.wikidata.org/entity/Q77	Uruguay	http://www.wikidata.org/entity/Q16596	Río Negro Department
http://www.wikidata.org/entity/Q77	Uruguay	http://www.wikidata.org/entity/Q16603	Artigas Department
http://www.wikidata.org/entity/Q77	Uruguay	http://www.wikidata.org/entity/Q16609	Rivera Department
http://www.wikidata.org/entity/Q77	Uruguay	http://www.wikidata.org/entity/Q16610	Treinta y Tres Department
http://www.wikidata.org/entity/Q77	Uruguay	http://www.wikidata.org/entity/Q331196	Maldonado Department
http://www.wikidata.org/entity/Q77	Uruguay	http://www.wikidata.org/entity/Q460435	Lavalleja Department
http://www.wikidata.org/entity/Q79	Egypt	http://www.wikidata.org/entity/Q29937	Aswan Governorate
http://www.wikidata.org/entity/Q79	Egypt	http://www.wikidata.org/entity/Q29943	Alexandria Governorate
http://www.wikidata.org/entity/Q79	Egypt	http://www.wikidata.org/entity/Q29965	Asyut Governorate
http://www.wikidata.org/entity/Q79	Egypt	http://www.wikidata.org/entity/Q30630	Beheira Governorate
http://www.wikidata.org/entity/Q79	Egypt	http://www.wikidata.org/entity/Q30644	Damietta Governorate
http://www.wikidata.org/entity/Q79	Egypt	http://www.wikidata.org/entity/Q30650	New Valley Governorate
http://www.wikidata.org/entity/Q79	Egypt	http://www.wikidata.org/entity/Q30656	Faiyum Governorate
http://www.wikidata.org/entity/Q79	Egypt	http://www.wikidata.org/entity/Q30662	North Sinai Governorate
http://www.wikidata.org/entity/Q79	Egypt	http://www.wikidata.org/entity/Q30669	Sohag Governorate
http://www.wikidata.org/entity/Q79	Egypt	http://www.wikidata.org/entity/Q30675	Minya Governorate
http://www.wikidata.org/entity/Q79	Egypt	http://www.wikidata.org/entity/Q30682	Matruh Governorate
http://www.wikidata.org/entity/Q79	Egypt	http://www.wikidata.org/entity/Q30683	Beni Suef Governorate
http://www.wikidata.org/entity/Q79	Egypt	http://www.wikidata.org/entity/Q30786	Monufia Governorate
http://www.wikidata.org/entity/Q79	Egypt	http://www.wikidata.org/entity/Q30797	Luxor Governorate
http://www.wikidata.org/entity/Q79	Egypt	http://www.wikidata.org/entity/Q30805	Cairo Governorate
http://www.wikidata.org/entity/Q79	Egypt	http://www.wikidata.org/entity/Q30815	South Sinai Governorate
http://www.wikidata.org/entity/Q79	Egypt	http://www.wikidata.org/entity/Q30831	Red Sea Governorate
http://www.wikidata.org/entity/Q79	Egypt	http://www.wikidata.org/entity/Q30832	Giza Governorate
http://www.wikidata.org/entity/Q79	Egypt	http://www.wikidata.org/entity/Q30835	Gharbia Governorate
http://www.wikidata.org/entity/Q79	Egypt	http://www.wikidata.org/entity/Q30946	Kafr el-Sheikh Governorate
http://www.wikidata.org/entity/Q79	Egypt	http://www.wikidata.org/entity/Q31065	Qena Governorate
http://www.wikidata.org/entity/Q79	Egypt	http://www.wikidata.org/entity/Q31067	Ismailia Governorate
http://www.wikidata.org/entity/Q79	Egypt	http://www.wikidata.org/entity/Q31068	Dakahlia Governorate
http://www.wikidata.org/entity/Q79	Egypt	http://www.wikidata.org/entity/Q31070	Suez Governorate
http://www.wikidata.org/entity/Q79	Egypt	http://www.wikidata.org/entity/Q31074	Sharqia Governorate
http://www.wikidata.org/entity/Q79	Egypt	http://www.wikidata.org/entity/Q31075	Qalyubia Governorate
http://www.wikidata.org/entity/Q79	Egypt	http://www.wikidata.org/entity/Q31079	Port Said Governorate
http://www.wikidata.org/entity/Q96	Mexico	http://www.wikidata.org/entity/Q655	Chihuahua
http://www.wikidata.org/entity/Q96	Mexico	http://www.wikidata.org/entity/Q1489	Mexico City
http://www.wikidata.org/entity/Q96	Mexico	http://www.wikidata.org/entity/Q13160	Jalisco
http://www.wikidata.org/entity/Q96	Mexico	http://www.wikidata.org/entity/Q15282	Nuevo León
http://www.wikidata.org/entity/Q96	Mexico	http://www.wikidata.org/entity/Q34110	Oaxaca
http://www.wikidata.org/entity/Q96	Mexico	http://www.wikidata.org/entity/Q46422	Sonora
http://www.wikidata.org/entity/Q96	Mexico	http://www.wikidata.org/entity/Q46475	Guanajuato
http://www.wikidata.org/entity/Q96	Mexico	http://www.wikidata.org/entity/Q46508	Baja California Sur
http://www.wikidata.org/entity/Q96	Mexico	http://www.wikidata.org/entity/Q53079	Coahuila
http://www.wikidata.org/entity/Q96	Mexico	http://www.wikidata.org/entity/Q58731	Baja California
http://www.wikidata.org/entity/Q96	Mexico	http://www.wikidata.org/entity/Q60123	Chiapas
http://www.wikidata.org/entity/Q96	Mexico	http://www.wikidata.org/entity/Q60130	Veracruz de Ignacio de la Llave
http://www.wikidata.org/entity/Q96	Mexico	http://www.wikidata.org/entity/Q60158	Guerrero
http://www.wikidata.org/entity/Q854	Sri Lanka	http://www.wikidata.org/entity/Q876308	Southern Province
http://www.wikidata.org/entity/Q854	Sri Lanka	http://www.wikidata.org/entity/Q876339	North Western Province
http://www.wikidata.org/entity/Q854	Sri Lanka	http://www.wikidata.org/entity/Q1046126	Eastern Province
http://www.wikidata.org/entity/Q854	Sri Lanka	http://www.wikidata.org/entity/Q1057124	North Central Province
http://www.wikidata.org/entity/Q858	Syria	http://www.wikidata.org/entity/Q214064	Aleppo Governorate
http://www.wikidata.org/entity/Q858	Syria	http://www.wikidata.org/entity/Q214094	Homs Governorate
http://www.wikidata.org/entity/Q858	Syria	http://www.wikidata.org/entity/Q219690	Quneitra Governorate
http://www.wikidata.org/entity/Q858	Syria	http://www.wikidata.org/entity/Q232355	Hama Governorate
http://www.wikidata.org/entity/Q858	Syria	http://www.wikidata.org/entity/Q232382	Tartus Governorate
http://www.wikidata.org/entity/Q858	Syria	http://www.wikidata.org/entity/Q232387	Deir ez-Zor Governorate
